Image Name,Player,ELO,Crc,Result,Opponent,Opponent ELO,Opponent Crc,Tournament,Date,1st Serve %,Aces,Double Faults,Fastest Serve,Avg 1st Serve Speed,Avg 2nd Serve Speed,Winners,Forced Errors,Unforced Errors,Net Points Won %,Break Points Won %,Total Points Won,Short Rallies Won (<5) %,Medium Rallies Won (5-8) %,Long Rallies Won (>8) %,Average Rally Length,Set Points Saved,Match Points Saved,1st Serve Won %,2nd Serve Won %,Return Points Won %,Return Winners,Breaks / Games %,,,,
Mimage289.png,Madferit,1613 +30,16726438,6/1 6/0,mareasdf,1219 -30,5370765,Marrakech ATP 250,07/04/2025 15:17,49%,4,1,220,195,150,26,5,12,100%,50%,55,64%,81%,67%,4.9,0,0,79%,60%,68%,0,86%,220.480128,194.730624,149.668992,
Mimage29.png,Squeaky,ELO1,Crc1,Result1,Robertson,ELO2,Crc2,Tournament1,Date1,72%,12,0,219,191,144,29,10,12,67%,64%,78,72%,60%,47%,4.3,0,0,80%,69%,55%,6,100%,,,,
Mimage29.png,Robertson,ELO2,Crc2,Result1,Squeaky,ELO1,Crc1,Tournament1,Date1,52%,3,5,210,194,156,16,10,22,59%,0%,41,28%,40%,53%,4.3,0,0,63%,27%,23%,1,0%,,,,
Mimage290.png,mareasdf,,,6/3 6/3,Bongi,,,,07/04/2025,66%,9,1,192,184,152,19,4,8,80%,60%,55,70%,65%,70%,4.2,0,0,76%,73%,65%,2,100%,,,,
Mimage290.png,Bongi,,,6/3 6/3,mareasdf,,,,07/04/2025,71%,4,1,247,199,152,8,6,20,0%,0%,25,30%,35%,30%,4.2,0,2,41%,21%,25%,0,0%,,,,
Mimage291.png,The End,2822 +5,6339783,6/0 6/0,mvkmatt4457,799 -5,2341482,Monte Carlo ATP 1000,09/04/2025 13:23,62%,7,0,217,195,157,21,0,5,50%,86%,48,86%,88%,73%,6.2,0,0,83%,82%,86%,0,100%,,,,
Mimage291.png,mvkmatt4457,799 -5,2341482,6/0 6/0,The End,2822 +5,6339783,Monte Carlo ATP 1000,09/04/2025 13:23,86%,0,1,214,186,162,4,9,10,0%,0%,9,14%,12%,27%,6.2,0,0,17%,0%,17%,0,0%,,,,
Mimage292.png,n3k117,1413 -28,7334370,6/3 7/5,Filipo,1296 +28,15968142,Monte Carlo ATP 1000,09/04/2025 21:44,60%,2,2,217,185,146,26,10,14,67%,100%,54,43%,38%,60%,6,0,0,74%,40%,29%,0,100%,,,,
Mimage292.png,Filipo,1296 +28,15968142,6/3 7/5,n3k117,1413 -28,7334370,Monte Carlo ATP 1000,09/04/2025 21:44,71%,9,0,223,196,153,30,8,18,33%,50%,65,57%,62%,40%,6,0,0,65%,88%,40%,1,100%,,,,
Mimage293.png,Lampjavel,977 -3,16726438,6/0 6/0,Debuffy,3203 +3,10560073,Monte Carlo ATP 1000,09/04/2025 16:21,45%,1,5,215,189,154,4,4,12,80%,0%,12,13%,20%,20%,5.2,0,0,29%,18%,17%,1,0%,,,,
Mimage293.png,Debuffy,3203 +3,10560073,6/0 6/0,Lampjavel,977 -3,16726438,Monte Carlo ATP 1000,09/04/2025 16:21,86%,0,0,196,186,152,22,0,7,14%,100%,48,87%,70%,80%,5.2,0,0,88%,50%,77%,0,100%,,,,
Mimage294.png,Vaya,,,6/3 6/3,Parham_DC,,,,09/04/2025,60%,10,1,223,189,160,31,5,20,75%,56%,59,56%,82%,69%,4.7,0,0,80%,45%,62%,2,83%,,,,
Mimage294.png,Parham_DC,,,6/3 6/3,Vaya,,,,09/04/2025,55%,1,1,219,182,160,6,6,11,0%,33%,33,44%,18%,31%,4.7,0,2,48%,26%,34%,0,33%,,,,
Mimage295.png,jsilv1,,,6/3 6/3,alnicozu,,,,09/04/2025,66%,0,0,,,162,6,5,11,0%,0%,33,40%,31%,57%,3.2,0,0,67%,41%,24%,3,0%,,,,
Mimage295.png,alnicozu,,,6/3 6/3,Jsilv1,,,,09/04/2025,57%,3,2,231,205,162,22,6,8,36%,0%,42,60%,69%,43%,3.2,0,0,74%,78%,42%,5,100%,,,,
Mimage296.png,mvkmatt4457,710 -20,2341482,6/2 6/3,JohnMachete,1150 +20,2225459,Monte Carlo ATP 1000,10/04/2025 20:33,76%,1,2,215,184,158,23,12,14,0%,100%,45,40%,52%,33%,5.3,0,0,47%,56%,29%,1,100%,,,,
Mimage296.png,JohnMachete,1150 +20,2225459,6/2 6/3,mvkmatt4457,710 -20,2341482,Monte Carlo ATP 1000,10/04/2025 20:33,71%,9,2,199,182,178,26,8,11,100%,36%,63,60%,48%,67%,5.3,0,0,72%,67%,51%,2,83%,,,,
Mimage298.png,Squeaky,,,63/92 (68%),Madferit,,,Monte Carlo ATP 1000,11/04/2025,63%,9,0,,,,34,10,7,44%,50%,89,49%,46%,54%,9.5,1,0,63%,61%,37%,1,60%,,,,
Mimage298.png,Madferit,,,63/92 (68%),Squeaky,,,Monte Carlo ATP 1000,11/04/2025,68%,6,0,222,198,145,28,9,10,44%,50%,89,49%,46%,54%,9.5,1,0,63%,61%,37%,1,60%,,,,
Mimage299.png,jsilv1,747 -16,11907787,6/4 6/2,JohnMachete,1239 +16,2225459,Monte Carlo ATP 1000,11/04/2025 04:11,65%,11,0,233,200,157,17,6,11,25%,0%,42,37%,14%,14%,5.2,1,0,64%,38%,10%,0,0%,,,,
Mimage299.png,JohnMachete,1239 +16,2225459,6/4 6/2,Jsilv1,747 -16,11907787,Monte Carlo ATP 1000,11/04/2025 04:11,78%,13,0,204,182,170,37,6,8,80%,33%,67,73%,86%,25%,5.2,0,0,90%,89%,45%,5,60%,,,,
Mimage3.png,JohnMachete,668 +25,15758939,64.6/4,DinnoMm,975 -25,10887163,Brisbane ATP 250,01/01/2025 19:51,58%,20,2,224,189,162,17,7,20,0%,17%,74,55%,35%,50%,2.7,0,0,78%,56%,39%,2,40%,,,,
Mimage3.png,DinnoMm,975 -25,10887163,64.6/4,JohnMachete,668 +25,15758939,Brisbane ATP 250,01/01/2025 19:51,79%,8,4,211,176,162,29,9,24,100%,0%,66,45%,65%,50%,2.7,2,0,68%,31%,31%,4,0%,,,,
Mimage30.png,MoohPed,843 -52,7334370,6/0 6/2 6/0,JohnMachete,452 +52,14321401,AO Rod Laver Night,16/01/2025 20:20,68%,4,0,213,185,156,29,16,30,0%,0%,46,33%,33%,60%,2.9,2,0,43%,36%,25%,9,0%,,,,
Mimage30.png,JohnMachete,452 +52,14321401,6/0 6/2 6/0,MoohPed,843 -52,7334370,AO Rod Laver Night,16/01/2025 20:20,74%,23,0,219,180,159,21,1,12,62%,44%,90,67%,67%,40%,2.9,0,0,83%,53%,59%,4,89%,,,,
Mimage300.png,Wivincy,1339 -33,10560073,6/2 6/2,JohnMachete,1272 +33,2225459,Monte Carlo ATP 1000,11/04/2025 05:13,62%,5,2,222,199,158,19,6,17,0%,0%,43,42%,35%,50%,3.7,1,0,46%,53%,36%,4,0%,,,,
Mimage300.png,JohnMachete,1272 +33,2225459,6/2 6/2,Wivincy,1339 -33,10560073,Monte Carlo ATP 1000,11/04/2025 05:13,64%,9,2,218,185,159,27,7,10,0%,80%,61,65%,50%,50%,3.7,0,0,74%,48%,51%,0,100%,,,,
Mimage301.png,HKFR,889 -2,12722003,6/1 6/1,Dani21,2877 +2,16770617,Monte Carlo ATP 1000,11/04/2025 09:06,78%,3,0,249,197,157,11,4,22,43%,0%,26,27%,38%,36%,4.8,1,0,45%,36%,13%,0,0%,,,,
Mimage301.png,Dani21,2877 +2,16770617,6/1 6/1,HKFR,889 -2,12722003,Monte Carlo ATP 1000,11/04/2025 09:06,63%,12,1,233,198,146,19,3,8,0%,56%,57,73%,62%,64%,4.8,0,0,90%,83%,57%,3,100%,,,,
Mimage302.png,Stkst,1677 +27,5094922,6/0 6/1,Fks,1131 -27,12402631,Monte Carlo ATP 1000,11/04/2025 10:36,75%,9,0,195,182,158,25,2,5,33%,33%,52,71%,70%,88%,4.8,0,0,85%,67%,64%,0,100%,,,,
Mimage302.png,Fks,1131 -27,12402631,6/0 6/1,Stkst,1677 +27,5094922,Monte Carlo ATP 1000,11/04/2025 10:36,44%,3,1,227,190,154,8,4,13,38%,0%,20,29%,30%,13%,4.8,0,0,38%,35%,19%,0,0%,,,,
Mimage303.png,Pooya_DC,386 -14,7334370,60 6/0,Placek,1741 +14,4966077,Monte Carlo ATP 1000,11/04/2025 16:47,66%,0,1,215,180,169,2,6,3,0%,0%,7,12%,17%,0%,3.8,0,0,19%,27%,0%,0,0%,,,,
Mimage303.png,Ptacek,1741 +14,4966077,60 6/0,Pooya_DC,386 -14,7334370,Monte Carlo ATP 1000,11/04/2025 16:47,96%,14,0,197,180,162,25,1,4,100%,75%,49,88%,83%,100%,3.8,0,0,100%,100%,78%,2,100%,,,,
Mimage304.png,Madferit,1656 +27,16726438,6/1 6/1,JohnMachete,1220 -27,2225459,Monte Carlo ATP 1000,11/04/2025 16:11,64%,6,0,219,183,150,35,3,13,27%,45%,66,54%,67%,78%,6.3,0,0,78%,67%,57%,0,71%,,,,
Mimage304.png,JohnMachete,1220 -27,2225459,6/1 6/1,Madferit,1656 +27,16726438,Monte Carlo ATP 1000,11/04/2025 16:11,70%,3,1,227,188,158,18,9,15,40%,0%,37,46%,33%,22%,6.3,0,0,49%,28%,26%,0,0%,,,,
Mimage305.png,Vaya,1678 -4,10560073,6/1 3/0 ret.,Debuffy,3208 +4,10560073,Monte Carlo ATP 1000,10/04/2025 19:53,58%,1,2,222,199,160,4,4,8,50%,0%,11,27%,13%,25%,5.4,0,0,33%,27%,13%,0,0%,,,,
Mimage305.png,Debuffy,3208 +4,10560073,6/1 3/0 ret.,Vaya,1678 -4,10560073,Monte Carlo ATP 1000,10/04/2025 19:53,87%,0,0,208,185,151,24,1,5,60%,80%,38,73%,87%,75%,5.4,0,0,85%,100%,69%,0,100%,,,,
Mimage306.png,Vaya,1698 -10,10560073,6/1 6/0,Debuffy,3218 +10,10560073,Monte Carlo ATP 1000,10/04/2025 20:18,60%,0,1,221,185,160,4,4,14,25%,100%,17,33%,6%,23%,5.9,0,0,33%,13%,24%,0,100%,,,,
Mimage306.png,Debuffy,3218 +10,10560073,6/1 6/0,Vaya,1698 -10,10560073,Monte Carlo ATP 1000,10/04/2025 20:18,83%,4,0,195,180,152,29,8,5,67%,70%,52,68%,94%,77%,5.9,0,0,75%,80%,75%,8,100%,,,,
Mimage31.png,Lampjavel,900 +29,9605160,63 63 60,Gobyguru,400 -29,8795076,AO Rod Laver Night,17/01/2025 05:39,72%,23,0,219,189,150,35,1,7,50%,33%,92,63%,67%,86%,3,0,0,97%,67%,50%,3,67%,,,,
Mimage31.png,Gobyguru,400 -29,8795076,63 63 60,Lampjavel,900 +29,9605160,AO Rod Laver Night,17/01/2025 05:39,73%,23,6,227,195,190,19,7,21,0%,0%,50,37%,33%,14%,3,0,0,47%,58%,11%,2,0%,,,,
Mimage317.png,Yukihiro,1150 -5,5370765,6/0 6/0,Debuffy,3210 +5,10560073,Monte Carlo ATP 1000,16/04/2025 10:53,76%,0,0,222,195,159,4,6,14,19%,0%,12,20%,19%,19%,6.6,0,0,20%,38%,14%,0,0%,,,,
Mimage317.png,Debuffy,3210 +5,10560073,6/0 6/0,Yukihiro,1150 -5,5370765,Monte Carlo ATP 1000,16/04/2025 10:53,82%,0,0,199,185,153,29,2,6,100%,86%,49,80%,81%,100%,6.6,0,0,83%,100%,76%,0,100%,,,,
Mimage318.png,Yukihiro,,,,Lampjavel,,,,,80%,18,0,213,188,159,22,5,8,50%,50%,62,64%,42%,58%,4.2,0,0,76%,80%,40%,1,75%,,,,
Mimage318.png,Lampjavel,,,,Yukihiro,,,,,50%,2,1,216,192,154,32,8,13,67%,0%,47,36%,58%,42%,4.2,1,1,59%,62%,24%,0,0%,,,,
Mimage319.png,The End,2826 -21,6339783,6/3 6/2,Debuffy,3227 +21,10560073,Monte Carlo ATP 1000,16/04/2025 18:32,62%,0,0,212,184,153,19,11,23,33%,33%,41,32%,45%,39%,9.1,0,0,52%,35%,33%,0,100%,,,,
Mimage319.png,Debuffy,3227 +21,10560073,6/3 6/2,The End,2826 -21,6339783,Monte Carlo ATP 1000,16/04/2025 18:32,85%,1,0,198,184,152,29,4,18,73%,50%,64,68%,55%,61%,9.1,0,0,66%,75%,55%,0,100%,,,,
Mimage32.png,Ptacek,ELO1,Crc1,Result1,JorgeCas567,ELO2,Crc2,Tournament1,Date1,89%,15,0,217,185,154,44,8,10,50%,85%,85,70%,70%,0%,4.7,0,0,88%,53%,59%,8,89%,,,,
Mimage32.png,JorgeCas567,ELO2,Crc2,Result1,Ptacek,ELO1,Crc1,Tournament1,Date1,70%,3,2,213,194,159,16,4,20,0%,0%,37,30%,30%,32%,4.7,0,0,49%,22%,13%,0,0%,,,,
Mimage320.png,JohnMachete,1182 -20,2225459,7/6(1) 6/3,Filipo,1315 +20,15968142,Monte Carlo ATP 1000,17/04/2025 22:11,70%,12,0,228,189,160,16,9,17,30%,20%,55,42%,41%,55%,4.6,0,0,69%,53%,28%,1,50%,,,,
Mimage320.png,Filipo,1315 +20,15968142,7/6(1) 6/3,JohnMachete,1182 -20,2225459,Monte Carlo ATP 1000,17/04/2025 22:11,62%,15,1,244,192,151,29,8,18,78%,67%,70,58%,59%,45%,4.6,0,0,81%,58%,36%,0,100%,,,,
Mimage321.png,Dani21,2926 +10,16770617,7/6(3) 7/5,Arv,2284 -10,11558686,Monte Carlo ATP 1000,18/04/2025 00:22,60%,2,0,218,189,141,29,18,27,50%,57%,84,46%,70%,43%,8.3,0,0,62%,54%,41%,0,100%,,,,
Mimage321.png,Arv,2284 -10,11558686,7/6(3) 7/5,Dani21,2926 +10,16770617,Monte Carlo ATP 1000,18/04/2025 00:22,59%,6,3,230,207,164,28,9,41,76%,21%,79,54%,30%,57%,8.3,1,2,64%,52%,41%,0,50%,,,,
Mimage33.png,Yukihiro,ELO2,Crc2,Result1,JohnMachete,ELO1,Crc1,Tournament1,Date1,72%,9,0,222,193,158,12,3,4,100%,33%,36,63%,62%,100%,3.4,0,0,100%,60%,51%,2,67%,,,,
Mimage33.png,JohnMachete,ELO1,Crc1,Result1,Yukihiro,ELO2,Crc2,Tournament1,Date1,77%,1,1,203,183,161,13,6,8,0%,0%,21,37%,38%,0%,3.4,0,0,43%,67%,11%,1,0%,,,,
Mimage34.png,Yukihiro,,,05-Aug,JohnMachete,,,Tournament1,Date1,63%,2,0,199,190,161,8,0,2,100%,100%,14,50%,100%,100%,4.4,0,0,100%,67%,50%,0,100%,,,,
Mimage34.png,JohnMachete,,,05-Aug,Yukihiro,,,Tournament1,Date1,91%,1,0,219,186,186,4,3,0,0%,0%,5,50%,0%,0%,4.4,0,0,27%,0%,50%,0,0%,,,,
Mimage35.png,Yukihiro,,,44/56,JohnMachete,,,Tournament1,Date1,58%,15,0,225,193,157,16,6,7,,50%,55,46%,25%,75%,3,0,0,73%,88%,45%,2,60%,,,,
Mimage35.png,JohnMachete,,,44/56,Yukihiro,,,Tournament1,Date1,79%,14,2,221,185,162,12,10,12,0%,100%,,46%,25%,25%,3,0,0,64%,25%,21%,0,100%,,,,
Mimage36.png,qoodL,1629 +5,9456771,4/1 ret.,Alex,1132 -5,11931958,AO Rod Laver Night,17/01/2025 08:53,67%,1,0,193,188,137,9,1,0,100%,100%,17,82%,70%,100%,4.5,0,0,100%,67%,69%,0,100%,,,,
Mimage36.png,Alex,1132 -5,11931958,4/1 ret.,qoodL,1629 +5,9456771,AO Rod Laver Night,17/01/2025 08:53,62%,0,1,200,192,150,3,1,5,0%,0%,5,18%,30%,0%,4.5,0,0,25%,40%,11%,0,0%,,,,
Mimage37.png,Yukihiro,,,34/46,Squeaky,,,Tournament1,Date1,80%,5,1,219,192,166,14,2,26,43%,0%,39,32%,36%,25%,4.9,0,0,42%,27%,22%,0,0%,,,,
Mimage37.png,Squeaky,,,34/46,Yukihiro,,,Tournament1,Date1,74%,8,0,220,192,143,45,5,15,25%,50%,82,68%,64%,75%,4.9,0,0,82%,67%,61%,2,90%,,,,
Mimage38.png,Tennis_Star,1453 +21,10282775,6/2 7/5 4/6 6/3,bcuz,907 -21,11931958,AO Rod Laver Day,17/01/2025 15:35,68%,9,0,224,190,155,72,16,30,68%,38%,135,56%,54%,53%,4.1,1,0,68%,63%,44%,6,75%,,,,
Mimage38.png,bcuz,907 -21,11931958,6/2 7/5 4/6 6/3,Tennis_Star,1453 +21,10282775,AO Rod Laver Day,17/01/2025 15:35,75%,7,0,248,200,144,57,15,39,30%,20%,110,44%,46%,47%,4.1,3,1,64%,33%,34%,4,43%,,,,
Mimage39.png,mareasdf,1258 -27,8795076,,JulianU,2058 +27,11931958,AO Rod Laver Day,16/01/2025 22:27,49%,5,3,212,193,153,19,5,19,38%,20%,40,30%,37%,31%,4.3,2,1,56%,14%,30%,6,33%,,,,
Mimage39.png,JulianU,2058 +27,11931958,,mareasdf,1258 -27,8795076,AO Rod Laver Day,16/01/2025 22:27,71%,4,2,207,186,157,53,6,8,33%,73%,84,70%,63%,69%,4.3,0,0,73%,60%,65%,6,100%,,,,
Mimage4.png,JorgeCas567,1135 +18,7334370,7/6(2) 6/1,JohnMachete,604 -18,15758939,Brisbane ATP 250,01/01/2025 23:21,71%,19,0,219,195,163,32,8,7,0%,25%,75,64%,54%,40%,3.2,0,0,89%,93%,42%,0,50%,,,,
Mimage4.png,JohnMachete,604 -18,15758939,7/6(2) 6/1,JorgeCas567,1135 +18,7334370,Brisbane ATP 250,01/01/2025 23:21,66%,15,3,207,182,159,18,7,14,0%,0%,48,36%,46%,60%,3.2,1,0,63%,48%,10%,0,0%,,,,
Mimage40.png,sid,1337 +36,9456771,60 61 60,Kete-15,903 -36,15968142,AO Rod Laver Night,17/01/2025 20:21,89%,13,0,219,165,157,36,3,2,86%,64%,75,79%,94%,0%,3,0,0,94%,100%,72%,5,90%,,,,
Mimage40.png,Kete-15,903 -36,15968142,60 61 60,sid,1337 +36,9456771,AO Rod Laver Night,17/01/2025 20:21,67%,4,5,249,197,172,8,4,17,13%,0%,17,21%,6%,0%,3,0,0,36%,11%,5%,0,0%,,,,
Mimage41.png,Katy,2062 +30,2897038,6/1 6/0 6/1,Jsilv1,1340 -30,7446381,AO Rod Laver Day,16/01/2025 22:27,77%,19,0,220,192,151,50,6,9,67%,57%,86,76%,60%,71%,4.2,0,0,81%,91%,65%,8,89%,220.480128,191.511936,151.278336,
Mimage41.png,jsilv1,1340 -30,7446381,6/1 6/0 6/1,Katy,2062 +30,2897038,AO Rod Laver Day,16/01/2025 22:27,66%,0,2,222,185,156,18,7,8,0%,0%,33,24%,40%,29%,4.2,1,0,47%,13%,17%,1,0%,222.089472,185.07456,156.106368,
Mimage42.png,Katy,2062 +30,2897038,6/1 6/0 6/1,Jsilv1,1340 -30,7446381,AO Rod Laver Day,16/01/2025 22:27,77%,19,0,220,192,151,50,6,9,67%,57%,86,24%,40%,29%,4.2,0,0,81%,91%,65%,8,89%,220.480128,191.511936,151.278336,
Mimage42.png,jsilv1,1340 -30,7446381,6/1 6/0 6/1,Katy,2062 +30,2897038,AO Rod Laver Day,16/01/2025 22:27,66%,0,2,222,185,156,18,7,8,0%,0%,33,19%,15%,60%,4.2,1,0,47%,13%,17%,1,0%,222.089472,185.07456,156.106368,
Mimage43.png,qoodL,ELO2,Crc2,Result2,Katy,ELO1,Crc1,Tournament1,Date1,76%,2,1,208,185,148,40,6,40,67%,67%,71,31%,28%,55%,6,3,0,53%,37%,38%,0,100%,207.605376,185.07456,148.059648,
Mimage43.png,Katy,ELO1,Crc1,Result1,qoodL,ELO2,Crc2,Tournament1,Date1,69%,8,1,220,195,151,38,10,18,67%,50%,93,40%,45%,47%,6,0,1,64%,56%,51%,2,100%,220.480128,194.730624,151.278336,
Mimage44.png,Squeaky,1402 -18,2170479,6/1 4/6 6/3 7/6(7),Katy,2106 +18,2897038,AO Rod Laver Night,18/01/2025 13:59,73%,10,0,248,200,150,52,14,53,36%,25%,121,51%,51%,45%,7.6,1,1,64%,33%,40%,0,44%,247.838976,199.558656,149.668992,
Mimage44.png,Katy,2106 +18,2897038,6/1 4/6 6/3 7/6(7),Squeaky,1402 -18,2170479,AO Rod Laver Night,18/01/2025 13:59,61%,7,0,222,193,154,61,22,37,60%,58%,135,53%,49%,55%,7.6,4,0,61%,58%,45%,3,88%,222.089472,193.12128,154.497024,
Mimage45.png,Squeaky,1402 -18,2170479,6/1 4/6 6/3 7/6(7),Katy,2106 +18,2897038,AO Rod Laver Night,18/01/2025 13:59,73%,10,0,248,200,150,52,14,53,36%,25%,121,51%,51%,45%,7.6,1,1,64%,33%,40%,0,44%,247.838976,199.558656,149.668992,
Mimage45.png,Katy,2106 +18,2897038,6/1 4/6 6/3 7/6(7),Squeaky,1402 -18,2170479,AO Rod Laver Night,18/01/2025 13:59,61%,7,0,222,193,154,61,22,37,60%,58%,135,53%,49%,55%,7.6,4,0,61%,58%,45%,3,88%,222.089472,193.12128,154.497024,
Mimage46.png,horneyhuntsmann,943 -11,11931958,6/1 7/6(2) 2/1 ret.,Beginner,1992 +11,11931958,AO Rod Laver Night,19/01/2025 05:43,70%,2,1,221,186,145,29,9,17,53%,25%,53,31%,28%,19%,5.3,1,0,63%,35%,25%,1,50%,,,,
Mimage46.png,Unicah,1992 +11,11931958,6/1 7/6(2) 2/1 ret.,horneyhuntsmann,943 -11,11931958,AO Rod Laver Night,19/01/2025 05:43,78%,5,0,245,184,151,48,11,11,0%,75%,80,51%,64%,76%,5.3,0,0,79%,60%,45%,4,100%,,,,
Mimage47.png,Unicah,ELO1,Crc1,Result1,horneyhuntsmann,ELO2,Crc2,Tournament1,Date1,88%,9,0,212,178,152,14,2,4,0%,50%,33,50%,75%,78%,4.4,0,0,70%,25%,48%,2,67%,,,,
Mimage47.png,horneyhuntsmann,ELO2,Crc2,Result2,Unicah,ELO1,Crc1,Tournament1,Date1,78%,5,1,215,182,143,13,3,6,0%,100%,24,20%,61%,22%,4.4,3,0,61%,20%,35%,1,100%,,,,
Mimage48.png,Unicah,ELO2,Crc2,Result2,horneyhuntsmann,ELO1,Crc1,Tournament1,Date1,73%,0,0,221,182,153,27,5,21,0%,25%,39,47%,39%,54%,5.1,0,0,52%,36%,39%,0,50%,,,,
Mimage48.png,horneyhuntsmann,ELO1,Crc1,Result1,Unicah,ELO2,Crc2,Tournament1,Date1,59%,2,1,213,186,143,17,6,5,60%,40%,45,53%,61%,46%,5.1,1,0,73%,44%,45%,1,67%,,,,
Mimage49.png,Filipo,1199 +34,13597933,6/0 6/0 1/0 ret.,Briggsey,874 -34,16770617,AO Rod Laver Day,19/01/2025 21:16,72%,8,0,201,183,158,32,0,3,75%,88%,54,85%,67%,100%,2.9,0,0,100%,86%,77%,6,100%,201.168,183.465216,157.715712,
Mimage49.png,Briggsey,874 -34,16770617,6/0 6/0 1/0 ret.,Filipo,1199 +34,13597933,AO Rod Laver Day,19/01/2025 21:16,69%,3,6,219,195,182,4,3,5,0%,0%,10,8%,2%,0%,2.9,0,0,30%,8%,4%,0,0%,218.870784,194.730624,181.855872,
Mimage5.png,sid,,,1/0(3) 1/0(6),Fks,,,,,90%,11,0,200,200,167,38,15,8,81%,67%,66,52%,35%,42%,5.9,0,0,96%,62%,50%,5,80%,,199.558656,199.558656,167.371776
Mimage5.png,Fks,,,1/0(3) 1/0(6),sid,,,,,73%,18,0,219,190,153,25,6,24,21%,100%,66,52%,35%,42%,5.9,0,0,79%,39%,27%,0,100%,,218.870784,189.902592,152.88768
Mimage50.png,The End,2500 +15,9456771,6/3 6/3 6/0,Filipo,1184 -15,13597933,AO Rod Laver Day,20/01/2025 17:37,61%,8,2,200,182,151,51,4,15,67%,55%,90,61%,64%,65%,4.7,0,0,79%,70%,51%,2,86%,,,,
Mimage50.png,Filipo,1184 -15,13597933,6/3 6/3 6/0,The End,2500 +15,9456771,AO Rod Laver Day,20/01/2025 17:37,68%,3,2,222,197,154,30,11,18,44%,0%,54,39%,36%,35%,4.7,1,0,59%,29%,25%,1,0%,,,,
Mimage51.png,Tennis_Star,,,0/1,Ptacek,,,Tournament,Date,58%,5,0,224,197,156,20,17,21,32%,100%,60,31%,34%,33%,4.6,1,1,45%,30%,40%,0,0%,,,,
Mimage51.png,Ptacek,,,1/0,Tennis_Star,,,Tournament,Date,74%,11,3,200,184,184,47,8,24,57%,44%,96,69%,66%,67%,4.6,0,1,54%,33%,30%,1,100%,,,,
Mimage52.png,Vladimir,404 -10,10560073,60 6/1 6/1,Dani21,2451 +10,10412605,AO Rod Laver Night,21/01/2025 21:33,69%,0,2,217,192,158,12,5,26,25%,0%,23,33%,13%,14%,3.7,0,1,33%,33%,9%,1,0%,,,,
Mimage52.png,Dani21,2451 +10,10412605,60 6/1 6/1,Vladimir,404 -10,10560073,AO Rod Laver Night,21/01/2025 21:33,75%,14,0,222,193,145,32,4,7,76%,62%,79,91%,86%,100%,3.7,0,0,91%,91%,67%,3,100%,,,,
Mimage53.png,Stkst,,,1/0,sid,,,Tournament,Date,72%,16,2,214,182,166,69,11,40,43%,56%,135,55%,43%,49%,4.9,2,0,67%,37%,44%,2,82%,,214.042752,181.855872,165.762432
Mimage53.png,sid,,,0/1,Stkst,,,Tournament,Date,78%,5,0,222,185,154,73,24,26,62%,64%,131,45%,57%,51%,4.9,1,1,58%,48%,42%,2,88%,,222.089472,185.07456,154.497024
Mimage55.png,The End,2508 +18,9456771,6/3 6/1 1/0 ret.,Ptacek,1698 -18,4966077,AO Rod Laver Night,22/01/2025 18:19,72%,4,0,200,183,151,30,6,14,0%,50%,66,69%,55%,40%,5.3,0,0,63%,50%,60%,0,86%,,,,
Mimage55.png,Ptacek,1698 -18,4966077,6/3 6/1 1/0 ret.,The End,2508 +18,9456771,AO Rod Laver Night,22/01/2025 18:19,62%,0,4,224,188,159,24,8,20,33%,29%,44,31%,45%,60%,5.3,1,0,45%,30%,40%,0,50%,,,,
Mimage56.png,mareasdf,1265 +13,7497129,7/6(3) 6/1,JohnMachete,465 -13,13163108,AO Rod Laver Day,23/01/2025 18:22,75%,17,0,198,178,137,28,10,8,75%,27%,75,63%,48%,63%,4.3,0,0,85%,77%,43%,3,75%,,,,
Mimage56.png,JohnMachete,465 -13,13163108,7/6(3) 6/1,Player1,1265 +13,7497129,AO Rod Laver Day,23/01/2025 18:22,69%,7,3,207,182,150,27,9,18,56%,100%,52,37%,52%,38%,4.3,2,0,56%,61%,17%,1,100%,,,,
Mimage57.png,Tennis_Star,1511 +24,12514848,6/2 6/2,Jsilv1,1119 -24,5655612,AO Rod Laver Night,23/01/2025 16:44,70%,9,0,202,179,142,34,2,7,67%,80%,59,67%,69%,50%,4.7,0,0,70%,93%,53%,2,100%,,,,
Mimage57.png,jsilv1,1119 -24,5655612,6/2 6/2,Tennis_Star,1511 +24,12514848,AO Rod Laver Night,23/01/2025 16:44,95%,2,0,182,169,140,20,6,10,20%,0%,31,33%,31%,50%,4.7,0,0,49%,0%,23%,0,0%,,,,
Mimage58.png,The End,2475 -19,9456771,6/2 7/6(6) 3/6 6/2,Debuffy,2994 +19,7645717,AO Rod Laver Day,23/01/2025 21:13,60%,4,2,200,181,151,55,16,35,60%,33%,112,42%,46%,51%,6.7,0,0,54%,46%,41%,0,56%,,,,
Mimage58.png,Debuffy,2994 +19,7645717,6/2 7/6(6) 3/6 6/2,The End,2475 -19,9456771,AO Rod Laver Day,23/01/2025 21:13,84%,2,0,223,188,153,79,21,32,45%,64%,134,58%,54%,49%,6.7,1,0,59%,57%,49%,1,78%,,,,
